"id","ride_id","type","data","created_at","updated_at","deleted_at"
3195394028,37390468,"RIDECOORDS","23.8302006,90.4196175","2018-10-10 21:27:41","2018-10-10 21:27:41",NULL
3195394547,37390468,"RIDECOORDS","23.8307436,90.4195072","2018-10-10 21:27:42","2018-10-10 21:27:42",NULL
3195395128,37390468,"RIDECOORDS","23.8317402,90.4193398","2018-10-10 21:27:43","2018-10-10 21:27:43",NULL
3195396281,37390468,"RIDECOORDS","23.8302006,90.4196175","2018-10-10 21:27:46","2018-10-10 21:27:46",NULL
3195396681,37390468,"RIDECOORDS","23.832118,90.4192969","2018-10-10 21:27:45","2018-10-10 21:27:45",NULL
3195398397,37390468,"RIDECOORDS","23.8307436,90.4195072","2018-10-10 21:27:50","2018-10-10 21:27:50",NULL
3195400135,37390468,"RIDECOORDS","23.8332003,90.4191408","2018-10-10 21:27:53","2018-10-10 21:27:53",NULL
3195404010,37390468,"RIDECOORDS","23.8343338,90.4189393","2018-10-10 21:28:01","2018-10-10 21:28:01",NULL
3195405993,37390468,"RIDECOORDS","23.8348688,90.4188522","2018-10-10 21:28:05","2018-10-10 21:28:05",NULL
3195407917,37390468,"RIDECOORDS","23.8352598,90.4187849","2018-10-10 21:28:08","2018-10-10 21:28:08",NULL
3195409886,37390468,"RIDECOORDS","23.8357884,90.4186766","2018-10-10 21:28:12","2018-10-10 21:28:12",NULL
3195411898,37390468,"RIDECOORDS","23.8362102,90.4185775","2018-10-10 21:28:16","2018-10-10 21:28:16",NULL
3195413212,37390468,"RIDECOORDS","23.8365515,90.4184824","2018-10-10 21:28:19","2018-10-10 21:28:19",NULL
3195414939,37390468,"RIDECOORDS","23.836976,90.4183685","2018-10-10 21:28:22","2018-10-10 21:28:22",NULL
3195417004,37390468,"RIDECOORDS","23.8374997,90.4182172","2018-10-10 21:28:26","2018-10-10 21:28:26",NULL
3195419016,37390468,"RIDECOORDS","23.8380607,90.4180212","2018-10-10 21:28:30","2018-10-10 21:28:30",NULL
3195420946,37390468,"RIDECOORDS","23.8385734,90.4178135","2018-10-10 21:28:35","2018-10-10 21:28:35",NULL
3195422317,37390468,"RIDECOORDS","23.8389447,90.4176354","2018-10-10 21:28:37","2018-10-10 21:28:37",NULL
3195423638,37390468,"RIDECOORDS","23.8392981,90.4174338","2018-10-10 21:28:40","2018-10-10 21:28:40",NULL
3195425547,37390468,"RIDECOORDS","23.839728,90.4171811","2018-10-10 21:28:44","2018-10-10 21:28:44",NULL
3195427697,37390468,"RIDECOORDS","23.8401635,90.416914","2018-10-10 21:28:48","2018-10-10 21:28:48",NULL
3195429250,37390468,"RIDECOORDS","23.8405101,90.4166922","2018-10-10 21:28:51","2018-10-10 21:28:51",NULL
3195431075,37390468,"RIDECOORDS","23.8409959,90.4163508","2018-10-10 21:28:55","2018-10-10 21:28:55",NULL
3195433090,37390468,"RIDECOORDS","23.8414819,90.4159648","2018-10-10 21:28:59","2018-10-10 21:28:59",NULL
3195434584,37390468,"RIDECOORDS","23.8417775,90.4157122","2018-10-10 21:29:02","2018-10-10 21:29:02",NULL
3195436421,37390468,"RIDECOORDS","23.8421735,90.415382","2018-10-10 21:29:06","2018-10-10 21:29:06",NULL
3195437945,37390468,"RIDECOORDS","23.8424563,90.415155","2018-10-10 21:29:09","2018-10-10 21:29:09",NULL
3195439624,37390468,"RIDECOORDS","23.8427771,90.414898","2018-10-10 21:29:12","2018-10-10 21:29:12",NULL
3195442169,37390468,"RIDECOORDS","23.8431818,90.4145625","2018-10-10 21:29:16","2018-10-10 21:29:16",NULL
3195447593,37390468,"RIDECOORDS","23.8439676,90.4138904","2018-10-10 21:29:29","2018-10-10 21:29:29",NULL
3195449258,37390468,"RIDECOORDS","23.8447915,90.4131902","2018-10-10 21:29:32","2018-10-10 21:29:32",NULL
3195450908,37390468,"RIDECOORDS","23.8435681,90.4142337","2018-10-10 21:29:36","2018-10-10 21:29:36",NULL
3195454182,37390468,"RIDECOORDS","23.8451934,90.4128535","2018-10-10 21:29:42","2018-10-10 21:29:42",NULL
3195454239,37390468,"RIDECOORDS","23.8443777,90.4135364","2018-10-10 21:29:43","2018-10-10 21:29:43",NULL
3195454623,37390468,"RIDECOORDS","23.8435681,90.4142337","2018-10-10 21:29:43","2018-10-10 21:29:43",NULL
3195454742,37390468,"RIDECOORDS","23.8451934,90.4128535","2018-10-10 21:29:44","2018-10-10 21:29:44",NULL
3195456326,37390468,"RIDECOORDS","23.8456286,90.4124983","2018-10-10 21:29:47","2018-10-10 21:29:47",NULL
3195461178,37390468,"RIDECOORDS","23.8462123,90.4119822","2018-10-10 21:29:58","2018-10-10 21:29:58",NULL
3195463619,37390468,"RIDECOORDS","23.8468249,90.4114684","2018-10-10 21:30:03","2018-10-10 21:30:03",NULL
3195463848,37390468,"RIDECOORDS","23.8462123,90.4119822","2018-10-10 21:30:03","2018-10-10 21:30:03",NULL
3195463964,37390468,"RIDECOORDS","23.8468249,90.4114684","2018-10-10 21:30:04","2018-10-10 21:30:04",NULL
3195464469,37390468,"RIDECOORDS","23.8464632,90.4117596","2018-10-10 21:30:05","2018-10-10 21:30:05",NULL
3195466344,37390468,"RIDECOORDS","23.8478968,90.4105939","2018-10-10 21:30:09","2018-10-10 21:30:09",NULL
3195467510,37390468,"RIDECOORDS","23.8481627,90.4103927","2018-10-10 21:30:12","2018-10-10 21:30:12",NULL
3195467778,37390468,"RIDECOORDS","23.8471066,90.4112358","2018-10-10 21:30:12","2018-10-10 21:30:12",NULL
3195469409,37390468,"RIDECOORDS","23.8471066,90.4112358","2018-10-10 21:30:16","2018-10-10 21:30:16",NULL
3195472386,37390468,"RIDECOORDS","23.8487081,90.4099363","2018-10-10 21:30:22","2018-10-10 21:30:22",NULL
3195472827,37390468,"RIDECOORDS","23.8488614,90.4098054","2018-10-10 21:30:23","2018-10-10 21:30:23",NULL
3195473932,37390468,"RIDECOORDS","23.8489654,90.4097218","2018-10-10 21:30:25","2018-10-10 21:30:25",NULL
3195481252,37390468,"RIDECOORDS","23.8494252,90.4093398","2018-10-10 21:30:42","2018-10-10 21:30:42",NULL
3195482720,37390468,"RIDECOORDS","23.8499023,90.4088954","2018-10-10 21:30:45","2018-10-10 21:30:45",NULL
3195482831,37390468,"RIDECOORDS","23.8494252,90.4093398","2018-10-10 21:30:45","2018-10-10 21:30:45",NULL
3195483324,37390468,"RIDECOORDS","23.8497892,90.4090065","2018-10-10 21:30:46","2018-10-10 21:30:46",NULL
3195483760,37390468,"RIDECOORDS","23.8497892,90.4090065","2018-10-10 21:30:47","2018-10-10 21:30:47",NULL
3195483842,37390468,"RIDECOORDS","23.8495886,90.4091961","2018-10-10 21:30:47","2018-10-10 21:30:47",NULL
3195485284,37390468,"RIDECOORDS","23.8501445,90.4086472","2018-10-10 21:30:51","2018-10-10 21:30:51",NULL
3195486017,37390468,"RIDECOORDS","23.8495886,90.4091961","2018-10-10 21:30:52","2018-10-10 21:30:52",NULL
3195486730,37390468,"RIDECOORDS","23.8502901,90.408488","2018-10-10 21:30:53","2018-10-10 21:30:53",NULL
3195490350,37390468,"RIDECOORDS","23.8504927,90.4082958","2018-10-10 21:31:01","2018-10-10 21:31:01",NULL
3195494655,37390468,"RIDECOORDS","23.8504927,90.4082958","2018-10-10 21:31:11","2018-10-10 21:31:11",NULL
3195494682,37390468,"RIDECOORDS","23.8506582,90.4082144","2018-10-10 21:31:11","2018-10-10 21:31:11",NULL
3195495798,37390468,"RIDECOORDS","23.8512718,90.407853","2018-10-10 21:31:13","2018-10-10 21:31:13",NULL
3195499369,37390468,"RIDECOORDS","23.8515234,90.4076459","2018-10-10 21:31:21","2018-10-10 21:31:21",NULL
3195499964,37390468,"RIDECOORDS","23.8515234,90.4076459","2018-10-10 21:31:23","2018-10-10 21:31:23",NULL
3195500592,37390468,"RIDECOORDS","23.8508861,90.4080858","2018-10-10 21:31:24","2018-10-10 21:31:24",NULL
3195501316,37390468,"RIDECOORDS","23.8519029,90.4073103","2018-10-10 21:31:26","2018-10-10 21:31:26",NULL
3195501936,37390468,"RIDECOORDS","23.851715,90.4074742","2018-10-10 21:31:27","2018-10-10 21:31:27",NULL
3195505532,37390468,"RIDECOORDS","23.851715,90.4074742","2018-10-10 21:31:35","2018-10-10 21:31:35",NULL
3195506410,37390468,"RIDECOORDS","23.8523442,90.4069521","2018-10-10 21:31:37","2018-10-10 21:31:37",NULL
3195508379,37390468,"RIDECOORDS","23.8521501,90.4071026","2018-10-10 21:31:42","2018-10-10 21:31:42",NULL
3195510526,37390468,"RIDECOORDS","23.8526705,90.4066825","2018-10-10 21:31:47","2018-10-10 21:31:47",NULL
3195512000,37390468,"RIDECOORDS","23.8530039,90.4063924","2018-10-10 21:31:50","2018-10-10 21:31:50",NULL
3195512344,37390468,"RIDECOORDS","23.8532626,90.4061667","2018-10-10 21:31:51","2018-10-10 21:31:51",NULL
3195512525,37390468,"RIDECOORDS","23.8535168,90.4059507","2018-10-10 21:31:51","2018-10-10 21:31:51",NULL
3195513113,37390468,"RIDECOORDS","23.8538732,90.4056559","2018-10-10 21:31:52","2018-10-10 21:31:52",NULL
3195513791,37390468,"RIDECOORDS","23.8541259,90.4054481","2018-10-10 21:31:54","2018-10-10 21:31:54",NULL
3195514083,37390468,"RIDECOORDS","23.8543625,90.4052538","2018-10-10 21:31:54","2018-10-10 21:31:54",NULL
3195515980,37390468,"RIDECOORDS","23.8535168,90.4059507","2018-10-10 21:31:59","2018-10-10 21:31:59",NULL
3195517695,37390468,"RIDECOORDS","23.8546351,90.4050222","2018-10-10 21:32:02","2018-10-10 21:32:02",NULL
3195518101,37390468,"RIDECOORDS","23.8548318,90.404859","2018-10-10 21:32:03","2018-10-10 21:32:03",NULL
3195519361,37390468,"RIDECOORDS","23.8549289,90.4047986","2018-10-10 21:32:06","2018-10-10 21:32:06",NULL
3195520325,37390468,"RIDECOORDS","23.8546351,90.4050222","2018-10-10 21:32:08","2018-10-10 21:32:08",NULL
3195523967,37390468,"RIDECOORDS","23.8550757,90.4047124","2018-10-10 21:32:16","2018-10-10 21:32:16",NULL
3195527163,37390468,"RIDECOORDS","23.8552562,90.4045596","2018-10-10 21:32:23","2018-10-10 21:32:23",NULL
3195527502,37390468,"RIDECOORDS","23.8562581,90.403628","2018-10-10 21:32:23","2018-10-10 21:32:23",NULL
3195528672,37390468,"RIDECOORDS","23.8558742,90.4039571","2018-10-10 21:32:26","2018-10-10 21:32:26",NULL
3195529085,37390468,"RIDECOORDS","23.8554957,90.4043332","2018-10-10 21:32:27","2018-10-10 21:32:27",NULL
3195529599,37390468,"RIDECOORDS","23.8558742,90.4039571","2018-10-10 21:32:28","2018-10-10 21:32:28",NULL
3195529800,37390468,"RIDECOORDS","23.8566791,90.4032613","2018-10-10 21:32:28","2018-10-10 21:32:28",NULL
3195531185,37390468,"RIDECOORDS","23.857148,90.4028653","2018-10-10 21:32:31","2018-10-10 21:32:31",NULL
3195534994,37390468,"RIDECOORDS","23.8576714,90.4024448","2018-10-10 21:32:39","2018-10-10 21:32:39",NULL
3195535244,37390468,"RIDECOORDS","23.8582046,90.4020095","2018-10-10 21:32:40","2018-10-10 21:32:40",NULL
3195536526,37390468,"RIDECOORDS","23.8576714,90.4024448","2018-10-10 21:32:35","2018-10-10 21:32:35",NULL
3195537062,37390468,"RIDECOORDS","23.8585996,90.4016943","2018-10-10 21:32:42","2018-10-10 21:32:42",NULL
3195537856,37390468,"RIDECOORDS","23.8589541,90.4014315","2018-10-10 21:32:45","2018-10-10 21:32:45",NULL
3195544387,37390468,"RIDECOORDS","23.8596692,90.4008641","2018-10-10 21:32:59","2018-10-10 21:32:59",NULL
3195545771,37390468,"RIDECOORDS","23.8601792,90.4004886","2018-10-10 21:33:02","2018-10-10 21:33:02",NULL
3195547055,37390468,"RIDECOORDS","23.8596692,90.4008641","2018-10-10 21:33:04","2018-10-10 21:33:04",NULL
3195549440,37390468,"RIDECOORDS","23.8599334,90.4006607","2018-10-10 21:33:09","2018-10-10 21:33:09",NULL
3195549765,37390468,"RIDECOORDS","23.8603644,90.4003686","2018-10-10 21:33:09","2018-10-10 21:33:09",NULL
3195550969,37390468,"RIDECOORDS","23.8603644,90.4003686","2018-10-10 21:33:12","2018-10-10 21:33:12",NULL
3195554315,37390468,"RIDECOORDS","23.8610005,90.4001018","2018-10-10 21:33:19","2018-10-10 21:33:19",NULL
3195554526,37390468,"RIDECOORDS","23.8599334,90.4006607","2018-10-10 21:33:20","2018-10-10 21:33:20",NULL
3195556853,37390468,"RIDECOORDS","23.8611321,90.4000889","2018-10-10 21:33:24","2018-10-10 21:33:24",NULL
3195557454,37390468,"RIDECOORDS","23.8613231,90.4000595","2018-10-10 21:33:26","2018-10-10 21:33:26",NULL
3195557622,37390468,"RIDECOORDS","23.8605955,90.400236","2018-10-10 21:33:27","2018-10-10 21:33:27",NULL
3195558320,37390468,"RIDECOORDS","23.8605955,90.400236","2018-10-10 21:33:28","2018-10-10 21:33:28",NULL
3195558577,37390468,"RIDECOORDS","23.8608534,90.4001444","2018-10-10 21:33:29","2018-10-10 21:33:29",NULL
3195559504,37390468,"RIDECOORDS","23.8611321,90.4000889","2018-10-10 21:33:31","2018-10-10 21:33:31",NULL
3195562254,37390468,"RIDECOORDS","23.8618441,90.3999633","2018-10-10 21:33:37","2018-10-10 21:33:37",NULL
3195566027,37390468,"RIDECOORDS","23.8618441,90.3999633","2018-10-10 21:33:45","2018-10-10 21:33:45",NULL
3195566949,37390468,"RIDECOORDS","23.862971,90.399891","2018-10-10 21:33:47","2018-10-10 21:33:47",NULL
3195568236,37390468,"RIDECOORDS","23.8622168,90.3998968","2018-10-10 21:33:50","2018-10-10 21:33:50",NULL
3195571178,37390468,"RIDECOORDS","23.8626225,90.3998815","2018-10-10 21:33:57","2018-10-10 21:33:57",NULL
3195571966,37390468,"RIDECOORDS","23.863392,90.3999017","2018-10-10 21:33:58","2018-10-10 21:33:58",NULL
3195572240,37390468,"RIDECOORDS","23.8622168,90.3998968","2018-10-10 21:33:59","2018-10-10 21:33:59",NULL
3195573326,37390468,"RIDECOORDS","23.8638709,90.3999206","2018-10-10 21:34:02","2018-10-10 21:34:02",NULL
3195575092,37390468,"RIDECOORDS","23.8644402,90.3999989","2018-10-10 21:34:05","2018-10-10 21:34:05",NULL
3195576137,37390468,"RIDECOORDS","23.8642211,90.3999806","2018-10-10 21:34:08","2018-10-10 21:34:08",NULL
3195577167,37390468,"RIDECOORDS","23.8642211,90.3999806","2018-10-10 21:34:10","2018-10-10 21:34:10",NULL
3195577419,37390468,"RIDECOORDS","23.8640152,90.39994","2018-10-10 21:34:10","2018-10-10 21:34:10",NULL
3195580320,37390468,"RIDECOORDS","23.8647531,90.400021","2018-10-10 21:34:17","2018-10-10 21:34:17",NULL
3195583376,37390468,"RIDECOORDS","23.8647531,90.400021","2018-10-10 21:34:24","2018-10-10 21:34:24",NULL
3195585535,37390468,"RIDECOORDS","23.8649987,90.4000417","2018-10-10 21:34:29","2018-10-10 21:34:29",NULL
3195585719,37390468,"RIDECOORDS","23.865387,90.4000591","2018-10-10 21:34:29","2018-10-10 21:34:29",NULL
3195585753,37390468,"RIDECOORDS","23.865387,90.4000591","2018-10-10 21:34:29","2018-10-10 21:34:29",NULL
3195586105,37390468,"RIDECOORDS","23.8666061,90.4001057","2018-10-10 21:34:30","2018-10-10 21:34:30",NULL
3195587283,37390468,"RIDECOORDS","23.8669435,90.4001252","2018-10-10 21:34:32","2018-10-10 21:34:32",NULL
3195589096,37390468,"RIDECOORDS","23.8657109,90.400057","2018-10-10 21:34:35","2018-10-10 21:34:35",NULL
3195591342,37390468,"RIDECOORDS","23.8672485,90.4001429","2018-10-10 21:34:42","2018-10-10 21:34:42",NULL
3195598163,37390468,"RIDECOORDS","23.8675861,90.4001814","2018-10-10 21:34:57","2018-10-10 21:34:57",NULL
3195599576,37390468,"RIDECOORDS","23.867798,90.4002249","2018-10-10 21:35:01","2018-10-10 21:35:01",NULL
3195599865,37390468,"RIDECOORDS","23.8681056,90.4002282","2018-10-10 21:35:01","2018-10-10 21:35:01",NULL
3195601965,37390468,"RIDECOORDS","23.8677048,90.4002097","2018-10-10 21:35:06","2018-10-10 21:35:06",NULL
3195602498,37390468,"RIDECOORDS","23.8675861,90.4001814","2018-10-10 21:35:08","2018-10-10 21:35:08",NULL
3195603091,37390468,"RIDECOORDS","23.8678649,90.4002343","2018-10-10 21:35:09","2018-10-10 21:35:09",NULL
3195603200,37390468,"RIDECOORDS","23.868411,90.4002502","2018-10-10 21:35:09","2018-10-10 21:35:09",NULL
3195604266,37390468,"RIDECOORDS","23.8685865,90.4002525","2018-10-10 21:35:12","2018-10-10 21:35:12",NULL
3195606810,37390468,"RIDECOORDS","23.8682293,90.4002274","2018-10-10 21:35:18","2018-10-10 21:35:18",NULL
3195610379,37390468,"RIDECOORDS","23.8687845,90.4002316","2018-10-10 21:35:26","2018-10-10 21:35:26",NULL
3195658386,37390468,"RIDECOORDS","23.8710135,90.4003602","2018-10-10 21:37:12","2018-10-10 21:37:12",NULL
3195658702,37390468,"RIDECOORDS","23.8710135,90.4003602","2018-10-10 21:37:12","2018-10-10 21:37:12",NULL
3195659326,37390468,"RIDECOORDS","23.8710135,90.4003602","2018-10-10 21:37:13","2018-10-10 21:37:13",NULL
3195660514,37390468,"RIDECOORDS","23.8712924,90.400402","2018-10-10 21:37:16","2018-10-10 21:37:16",NULL
3195661081,37390468,"RIDECOORDS","23.8710135,90.4003602","2018-10-10 21:37:18","2018-10-10 21:37:18",NULL
3195661782,37390468,"RIDECOORDS","23.871397,90.4004301","2018-10-10 21:37:19","2018-10-10 21:37:19",NULL
3195663151,37390468,"RIDECOORDS","23.8715563,90.4004124","2018-10-10 21:37:22","2018-10-10 21:37:22",NULL
3195665020,37390468,"RIDECOORDS","23.8718222,90.400381","2018-10-10 21:37:27","2018-10-10 21:37:27",NULL
3195666938,37390468,"RIDECOORDS","23.8721738,90.4003747","2018-10-10 21:37:30","2018-10-10 21:37:30",NULL
3195668833,37390468,"RIDECOORDS","23.872462,90.4003698","2018-10-10 21:37:35","2018-10-10 21:37:35",NULL
3195670422,37390468,"RIDECOORDS","23.8727123,90.4003729","2018-10-10 21:37:38","2018-10-10 21:37:38",NULL
3195671739,37390468,"RIDECOORDS","23.8730161,90.4003549","2018-10-10 21:37:42","2018-10-10 21:37:42",NULL
3195673673,37390468,"RIDECOORDS","23.8734464,90.4003425","2018-10-10 21:37:45","2018-10-10 21:37:45",NULL
3195675045,37390468,"RIDECOORDS","23.8736619,90.4003269","2018-10-10 21:37:48","2018-10-10 21:37:48",NULL
3195676730,37390468,"RIDECOORDS","23.8738836,90.4003265","2018-10-10 21:37:52","2018-10-10 21:37:52",NULL
3195679070,37390468,"RIDECOORDS","23.8740514,90.4003386","2018-10-10 21:37:56","2018-10-10 21:37:56",NULL
3195680227,37390468,"RIDECOORDS","23.8741199,90.4003328","2018-10-10 21:38:00","2018-10-10 21:38:00",NULL
3195681943,37390468,"RIDECOORDS","23.8741932,90.4003252","2018-10-10 21:38:03","2018-10-10 21:38:03",NULL
3195684328,37390468,"RIDECOORDS","23.8742473,90.400327","2018-10-10 21:38:09","2018-10-10 21:38:09",NULL
3195684956,37390468,"RIDECOORDS","23.8743435,90.4003316","2018-10-10 21:38:10","2018-10-10 21:38:10",NULL
3195686909,37390468,"RIDECOORDS","23.874466,90.4003474","2018-10-10 21:38:14","2018-10-10 21:38:14",NULL
3195688161,37390468,"RIDECOORDS","23.8745314,90.400349","2018-10-10 21:38:17","2018-10-10 21:38:17",NULL
3195689683,37390468,"RIDECOORDS","23.8745782,90.4002983","2018-10-10 21:38:20","2018-10-10 21:38:20",NULL
3195691126,37390468,"RIDECOORDS","23.8745799,90.400134","2018-10-10 21:38:23","2018-10-10 21:38:23",NULL
3195692844,37390468,"RIDECOORDS","23.8745899,90.3999403","2018-10-10 21:38:27","2018-10-10 21:38:27",NULL
3195695891,37390468,"RIDECOORDS","23.8745916,90.3997658","2018-10-10 21:38:34","2018-10-10 21:38:34",NULL
3195701284,37390468,"RIDECOORDS","23.8745916,90.3997658","2018-10-10 21:38:48","2018-10-10 21:38:48",NULL
3195701384,37390468,"RIDECOORDS","23.8746141,90.3991939","2018-10-10 21:38:49","2018-10-10 21:38:49",NULL
3195704433,37390468,"RIDECOORDS","23.8746106,90.3987918","2018-10-10 21:38:57","2018-10-10 21:38:57",NULL
3195706816,37390468,"RIDECOORDS","23.8746069,90.3974786","2018-10-10 21:39:03","2018-10-10 21:39:03",NULL
3195707087,37390468,"RIDECOORDS","23.8745733,90.3972861","2018-10-10 21:39:04","2018-10-10 21:39:04",NULL
3195707741,37390468,"RIDECOORDS","23.8745746,90.3969173","2018-10-10 21:39:05","2018-10-10 21:39:05",NULL
3195714070,37390468,"RIDECOORDS","23.8745408,90.3961929","2018-10-10 21:39:18","2018-10-10 21:39:18",NULL
3195717796,37390468,"RIDECOORDS","23.874457,90.3947083","2018-10-10 21:39:29","2018-10-10 21:39:29",NULL
3195717822,37390468,"RIDECOORDS","23.8744921,90.3954956","2018-10-10 21:39:29","2018-10-10 21:39:29",NULL
3195717823,37390468,"RIDECOORDS","23.8744709,90.3950658","2018-10-10 21:39:29","2018-10-10 21:39:29",NULL
3195719121,37390468,"RIDECOORDS","23.8744471,90.3943151","2018-10-10 21:39:32","2018-10-10 21:39:32",NULL
3195719445,37390468,"RIDECOORDS","23.8745116,90.3957916","2018-10-10 21:39:33","2018-10-10 21:39:33",NULL
3195719593,37390468,"RIDECOORDS","23.8745408,90.3961929","2018-10-10 21:39:33","2018-10-10 21:39:33",NULL
3195721368,37390468,"RIDECOORDS","23.8744172,90.3939381","2018-10-10 21:39:38","2018-10-10 21:39:38",NULL
3195722759,37390468,"RIDECOORDS","23.8743994,90.393707","2018-10-10 21:39:39","2018-10-10 21:39:39",NULL
3195725362,37390468,"RIDECOORDS","23.8743973,90.3934899","2018-10-10 21:39:46","2018-10-10 21:39:46",NULL
3195726045,37390468,"RIDECOORDS","23.8743973,90.3934899","2018-10-10 21:39:48","2018-10-10 21:39:48",NULL
3195728272,37390468,"RIDECOORDS","23.874388,90.3932365","2018-10-10 21:39:53","2018-10-10 21:39:53",NULL
3195728785,37390468,"RIDECOORDS","23.8743986,90.3927249","2018-10-10 21:39:54","2018-10-10 21:39:54",NULL
3195732241,37390468,"RIDECOORDS","23.874388,90.3932365","2018-10-10 21:40:02","2018-10-10 21:40:02",NULL
3195732244,37390468,"RIDECOORDS","23.8744026,90.3920143","2018-10-10 21:40:02","2018-10-10 21:40:02",NULL
3195736621,37390468,"RIDECOORDS","23.8744155,90.3916188","2018-10-10 21:40:11","2018-10-10 21:40:11",NULL
3195739243,37390468,"RIDECOORDS","23.8744537,90.3910933","2018-10-10 21:40:18","2018-10-10 21:40:18",NULL
3195739245,37390468,"RIDECOORDS","23.8744318,90.3913221","2018-10-10 21:40:18","2018-10-10 21:40:18",NULL
3195740238,37390468,"RIDECOORDS","23.8744667,90.3907558","2018-10-10 21:40:20","2018-10-10 21:40:20",NULL
3195741924,37390468,"RIDECOORDS","23.8745299,90.3907321","2018-10-10 21:40:24","2018-10-10 21:40:24",NULL
3195742400,37390468,"RIDECOORDS","23.8744527,90.3909351","2018-10-10 21:40:26","2018-10-10 21:40:26",NULL
3195744866,37390468,"RIDECOORDS","23.8744457,90.3907961","2018-10-10 21:40:32","2018-10-10 21:40:32",NULL
3195746444,37390468,"RIDECOORDS","23.8747489,90.3907559","2018-10-10 21:40:35","2018-10-10 21:40:35",NULL
3195747640,37390468,"RIDECOORDS","23.8748382,90.3907708","2018-10-10 21:40:38","2018-10-10 21:40:38",NULL
3195749265,37390468,"RIDECOORDS","23.8750733,90.3907766","2018-10-10 21:40:42","2018-10-10 21:40:42",NULL
3195749318,37390468,"RIDECOORDS","23.8745875,90.3907449","2018-10-10 21:40:43","2018-10-10 21:40:43",NULL
3195750490,37390468,"RIDECOORDS","23.87517,90.3907661","2018-10-10 21:40:45","2018-10-10 21:40:45",NULL
3195751699,37390468,"RIDECOORDS","23.8752624,90.3907583","2018-10-10 21:40:48","2018-10-10 21:40:48",NULL
3195753060,37390468,"RIDECOORDS","23.8754467,90.3907814","2018-10-10 21:40:52","2018-10-10 21:40:52",NULL
3195754838,37390468,"RIDECOORDS","23.8756789,90.390766","2018-10-10 21:40:56","2018-10-10 21:40:56",NULL
3195756567,37390468,"RIDECOORDS","23.8758658,90.3907541","2018-10-10 21:41:00","2018-10-10 21:41:00",NULL
3195758427,37390468,"RIDECOORDS","23.876025,90.3907817","2018-10-10 21:41:05","2018-10-10 21:41:05",NULL
3195759741,37390468,"RIDECOORDS","23.8762576,90.3907824","2018-10-10 21:41:08","2018-10-10 21:41:08",NULL
3195764632,37390468,"RIDECOORDS","23.8773541,90.3907606","2018-10-10 21:41:20","2018-10-10 21:41:20",NULL
3195766014,37390468,"RIDECOORDS","23.8777306,90.390737","2018-10-10 21:41:24","2018-10-10 21:41:24",NULL
3195767445,37390468,"RIDECOORDS","23.8781209,90.390701","2018-10-10 21:41:28","2018-10-10 21:41:28",NULL
3195768468,37390468,"RIDECOORDS","23.8785567,90.3906774","2018-10-10 21:41:32","2018-10-10 21:41:32",NULL
3195769374,37390468,"RIDECOORDS","23.8788207,90.3906739","2018-10-10 21:41:35","2018-10-10 21:41:35",NULL
3195770252,37390468,"RIDECOORDS","23.8790723,90.3906922","2018-10-10 21:41:38","2018-10-10 21:41:38",NULL
3195772087,37390468,"RIDECOORDS","23.8793515,90.3906694","2018-10-10 21:41:43","2018-10-10 21:41:43",NULL
3195773828,37390468,"RIDECOORDS","23.8795629,90.3906002","2018-10-10 21:41:46","2018-10-10 21:41:46",NULL
3195775418,37390468,"RIDECOORDS","23.8797,90.390542","2018-10-10 21:41:50","2018-10-10 21:41:50",NULL
3195776763,37390468,"RIDECOORDS","23.8797691,90.3905153","2018-10-10 21:41:53","2018-10-10 21:41:53",NULL
3195778509,37390468,"RIDECOORDS","23.8799587,90.390444","2018-10-10 21:41:57","2018-10-10 21:41:57",NULL
3195779902,37390468,"RIDECOORDS","23.8801255,90.3903925","2018-10-10 21:42:00","2018-10-10 21:42:00",NULL
3195781617,37390468,"RIDECOORDS","23.8802822,90.3903585","2018-10-10 21:42:04","2018-10-10 21:42:04",NULL
3195783379,37390468,"RIDECOORDS","23.8803517,90.3903511","2018-10-10 21:42:08","2018-10-10 21:42:08",NULL
3195784791,37390468,"RIDECOORDS","23.8803654,90.390352","2018-10-10 21:42:11","2018-10-10 21:42:11",NULL
3195786484,37390468,"RIDECOORDS","23.8803734,90.3903526","2018-10-10 21:42:15","2018-10-10 21:42:15",NULL
3195788160,37390468,"RIDECOORDS","23.8803958,90.3903826","2018-10-10 21:42:19","2018-10-10 21:42:19",NULL
3195791242,37390468,"RIDECOORDS","23.880486,90.3905075","2018-10-10 21:42:27","2018-10-10 21:42:27",NULL
3195794013,37390468,"RIDECOORDS","23.8805153,90.3905818","2018-10-10 21:42:34","2018-10-10 21:42:34",NULL
3195794315,37390468,"RIDECOORDS","23.8805446,90.3906679","2018-10-10 21:42:35","2018-10-10 21:42:35",NULL
3195797241,37390468,"RIDECOORDS","23.8805563,90.390725","2018-10-10 21:42:42","2018-10-10 21:42:42",NULL
3195800174,37390468,"RIDECOORDS","23.8805608,90.3907473","2018-10-10 21:42:49","2018-10-10 21:42:49",NULL
3195800265,37390468,"RIDECOORDS","23.8806123,90.3909235","2018-10-10 21:42:49","2018-10-10 21:42:49",NULL
3195801032,37390468,"RIDECOORDS","23.8806376,90.391023","2018-10-10 21:42:51","2018-10-10 21:42:51",NULL
